Date,Open,High,Low,Adj Close,Volume,Close
31-12-2017,188,189.600006,185.600006,178.260376,382380,187.5
01-01-2018,188,188.899994,186.100006,177.927612,184500,187.149994
02-01-2018,186.199997,190.399994,185.449997,180.209366,1085702,189.550003
03-01-2018,193,194.600006,192,182.918915,1442017,192.399994
04-01-2018,191.699997,196.5,190.649994,183.774582,924376,193.300003
05-01-2018,192.300003,199,192.300003,187.197174,854159,196.899994
06-01-2018,198,201.800003,196.649994,189.00354,1381149,198.800003
07-01-2018,199.850006,201.050003,196.399994,188.670776,1295184,198.449997
08-01-2018,199,201.800003,195.399994,186.674286,1071911,196.350006
09-01-2018,196.300003,198.699997,194.550003,186.674286,464563,196.350006
10-01-2018,197,198.449997,196.149994,187.625,297064,197.350006
11-01-2018,198,205,198,193.70961,1804058,203.75
12-01-2018,206,211,205.100006,198.833694,2163827,207.600006
13-01-2018,208.199997,212,202.100006,195.864609,550208,204.5
14-01-2018,203.199997,203.850006,196,188.298203,882297,196.600006
15-01-2018,195.199997,197.75,193.800003,187.388306,1578000,195.649994
16-01-2018,196.649994,197.75,191.149994,183.700882,1135464,191.800003
17-01-2018,193.199997,194.75,190.699997,184.658661,273662,192.800003
18-01-2018,194,196,191.550003,186.861542,274078,195.100006
19-01-2018,201,208.5,197.5,191.841965,791291,200.300003
20-01-2018,203.199997,205.600006,192,187.292542,817361,195.550003
21-01-2018,195,198.300003,195,187.627747,950915,195.899994
22-01-2018,196.100006,197.350006,195.100006,187.4841,604984,195.75
23-01-2018,199.899994,200.949997,195,187.627747,743638,195.899994
24-01-2018,196.699997,198.5,194.199997,187.244644,1281731,195.5
25-01-2018,198,201.350006,196.100006,191.410965,895388,199.850006
26-01-2018,200,201.600006,194.25,188.154541,959849,196.449997
27-01-2018,198,198.5,196,189.064423,1280728,197.399994
28-01-2018,198.100006,198.600006,196.100006,188.585526,144660,196.899994
29-01-2018,196.300003,204.600006,196.300003,193.326508,747975,201.850006
30-01-2018,203.5,204.600006,196.600006,189.830643,627548,198.199997
31-01-2018,199.399994,202.199997,197.100006,192.751846,375567,201.25
01-02-2018,201.350006,204.5,201.350006,194.715271,173929,203.300003
02-02-2018,204.800003,210,204.75,199.743591,1212081,208.550003
03-02-2018,209.5,214.899994,207,203.287354,933198,212.25
04-02-2018,214,214,207.199997,200.222458,802539,209.050003
05-02-2018,209.050003,212.399994,208.100006,200.366135,349843,209.199997
06-02-2018,207.550003,213,207.050003,200.126694,375968,208.949997
07-02-2018,210.399994,213.600006,208.5,201.03656,606316,209.899994
08-02-2018,209.699997,209.75,197,195.864609,2134026,204.5
09-02-2018,205,205.550003,200,195.481506,916928,204.100006
10-02-2018,204.100006,214.399994,204.050003,200.461914,1847582,209.300003
11-02-2018,210.800003,212.899994,208.600006,203.191559,678442,212.149994
12-02-2018,212,220.899994,208,210.566422,1714653,219.850006
13-02-2018,221.75,223,208.25,201.228134,1181200,210.100006
14-02-2018,210.949997,211.399994,202.300003,197.732285,1511118,206.449997
15-02-2018,207.949997,217.399994,205.25,207.022644,2283167,216.149994
16-02-2018,215.899994,215.899994,209.800003,203.86203,848165,212.850006
17-02-2018,213,216,208.199997,205.585983,1034420,214.649994
18-02-2018,217.350006,219.800003,207.550003,204.915558,1681411,213.949997
19-02-2018,216.25,218.350006,208.550003,201.084457,2157040,209.949997
20-02-2018,211,213.399994,205.75,198.642136,525977,207.399994
21-02-2018,209.5,211.449997,207.100006,199.025253,822205,207.800003
22-02-2018,209.699997,211.699997,208.5,200.03093,1215244,208.850006
23-02-2018,210.899994,214.25,205.800003,198.881607,956982,207.649994
24-02-2018,209.100006,212,206.050003,201.228134,800611,210.100006
25-02-2018,210.800003,213,206.699997,199.121017,791394,207.899994
26-02-2018,210,210.75,207.100006,199.16893,345201,207.949997
27-02-2018,209.699997,209.699997,206.5,198.929489,259783,207.699997
28-02-2018,209,212.050003,207.800003,199.408356,862389,208.199997
01-03-2018,209,210.399994,204.199997,197.157593,955520,205.850006
02-03-2018,205.199997,211.899994,205.199997,201.276016,819937,210.149994
03-03-2018,211,211.800003,198.75,191.985626,2265401,200.449997
04-03-2018,201.449997,207.800003,201.399994,195.864609,1006599,204.5
05-03-2018,204.399994,206.100006,202.25,195.385727,248152,204
06-03-2018,203.850006,205.600006,202.25,194.619507,224771,203.199997
07-03-2018,204.300003,210.300003,203.899994,200.749252,688313,209.600006
08-03-2018,211.600006,212.649994,208.899994,200.653458,344673,209.5
09-03-2018,210.800003,212,206,199.216812,363546,208
10-03-2018,208.800003,209.25,202.899994,195.050491,774533,203.649994
11-03-2018,204,206.800003,201.300003,193.901169,2329987,202.449997
12-03-2018,204.800003,205.300003,201.300003,194.427948,355385,203
13-03-2018,205.899994,207.800003,202.850006,195.385727,732848,204
14-03-2018,203.199997,205.699997,197.25,195.289932,935268,203.899994
15-03-2018,205,205.300003,202.600006,194.763168,403598,203.350006
16-03-2018,203.600006,206,202.899994,195.912491,437126,204.550003
17-03-2018,205.050003,208,204.5,197.588593,847826,206.300003
18-03-2018,206.75,235.800003,206.75,211.476303,4208825,220.800003
19-03-2018,221,226.600006,220.199997,213.391861,947534,222.800003
20-03-2018,223.850006,228.899994,222.050003,216.935608,881222,226.5
21-03-2018,226.5,230.800003,222.850006,215.882065,1289429,225.399994
22-03-2018,226.300003,230.25,219.100006,217.893387,893242,227.5
23-03-2018,227.100006,229.800003,223.699997,215.211624,222985,224.699997
24-03-2018,224.300003,226.5,219.399994,213.296066,358632,222.699997
25-03-2018,223,224.949997,219.149994,211.380524,578274,220.699997
26-03-2018,221.800003,221.800003,217.5,209.800217,415783,219.050003
27-03-2018,218.25,226.800003,218.25,213.58342,612476,223
28-03-2018,225.5,227,221.5,212.769302,233903,222.149994
29-03-2018,221.300003,224.25,214.5,209.22554,424576,218.449997
30-03-2018,218.5,225.800003,217.100006,208.89032,813615,218.100006
31-03-2018,219.800003,222.350006,218.100006,210.949524,462196,220.25
01-04-2018,220.800003,224,218,211.859421,559548,221.199997
02-04-2018,220.050003,223,214.800003,209.752319,414058,219
03-04-2018,216,224.300003,213.25,206.639557,957451,215.75
04-04-2018,216,222.800003,215.699997,212.003082,811230,221.350006
05-04-2018,221,222.800003,212.699997,205.059235,359425,214.100006
06-04-2018,215.300003,217,206.449997,202.185898,592738,211.100006
07-04-2018,211.199997,215.050003,208.699997,200.845016,274595,209.699997
08-04-2018,211,213.75,207,200.078812,663758,208.899994
09-04-2018,209.899994,211.949997,208.199997,200.653458,208121,209.5
10-04-2018,209.899994,210.300003,207,199.216812,145330,208
11-04-2018,208.300003,209.649994,201.699997,196.678711,1011365,205.350006
12-04-2018,204.399994,206.199997,200.5,194.81105,472321,203.399994
13-04-2018,203.300003,204.850006,201.100006,194.284286,328545,202.850006
14-04-2018,203.050003,203.5,197.699997,191.937729,317328,200.399994
15-04-2018,199.199997,201,189.199997,184.802322,1076645,192.949997
16-04-2018,192.199997,196.350006,185,181.450119,1096164,189.449997
17-04-2018,186.199997,194.050003,177.350006,184.898102,655822,193.050003
18-04-2018,195.699997,204.800003,193.600006,194.188522,415638,202.75
19-04-2018,201.649994,210.75,201.649994,198.594254,553723,207.350006
20-04-2018,202,209,201.100006,193.949066,1221996,202.5
21-04-2018,204.199997,204.949997,198.100006,191.171524,1061455,199.600006
22-04-2018,201.100006,206,200.050003,194.47583,1106148,203.050003
23-04-2018,203.050003,204.75,201,193.805405,999937,202.350006
24-04-2018,203.5,203.5,196.300003,190.022171,316070,198.399994
25-04-2018,199,199.649994,192.399994,184.85022,650964,193
26-04-2018,194.399994,197.5,193.199997,187.962967,157289,196.25
27-04-2018,197.699997,199.699997,195.899994,190.022171,146272,198.399994
28-04-2018,197.199997,203.399994,196.25,191.506744,513811,199.949997
29-04-2018,201,207.5,196.949997,190.836304,561888,199.25
30-04-2018,200,202,197.600006,192.943405,394502,201.449997
01-05-2018,202.699997,205.300003,201.800003,195.816711,461956,204.449997
02-05-2018,204,209.800003,202.149994,198.306931,1067325,207.050003
03-05-2018,207.75,209.550003,201.050003,193.182846,242516,201.699997
04-05-2018,202,206.25,200,195.385727,1144076,204
05-05-2018,204.100006,206.350006,198.25,191.650406,389488,200.100006
06-05-2018,199.199997,201.5,197.300003,191.410965,615048,199.850006
07-05-2018,200,201,196.699997,191.554626,515550,200
08-05-2018,200.050003,203.899994,196.699997,191.698288,638105,200.149994
09-05-2018,201.800003,201.800003,194.25,187.148865,530924,195.399994
10-05-2018,194.899994,197.800003,194,187.531982,385439,195.800003
11-05-2018,195.550003,195.550003,191.100006,184.179779,264755,192.300003
12-05-2018,191,192.600006,188.149994,182.838882,505880,190.899994
13-05-2018,191.100006,196.600006,191.050003,184.084,424520,192.199997
14-05-2018,193,193,183.850006,180.157135,285666,188.100006
15-05-2018,186.449997,186.449997,173.649994,170.196274,2821387,177.699997
16-05-2018,178.699997,180.399994,175.350006,170.531494,2751411,178.050003
17-05-2018,180,181,178.5,172.494949,383983,180.100006
18-05-2018,179.5,183.899994,175.199997,174.218918,453896,181.899994
19-05-2018,181.899994,185.399994,176.300003,174.123169,2152561,181.800003
20-05-2018,182,189.800003,180,180.348663,552686,188.300003
21-05-2018,187.949997,195.649994,185,181.498016,2045321,189.5
22-05-2018,190,194.199997,187.5,180.109253,921020,188.050003
23-05-2018,188.050003,190.600006,183.5,176.900681,248090,184.699997
24-05-2018,185.850006,187.449997,182.100006,177.044388,541353,184.850006
25-05-2018,186.899994,192,184.800003,180.540222,245217,188.5
26-05-2018,186.699997,193,186.699997,181.929016,650295,189.949997
27-05-2018,190.350006,192,187.100006,182.791,557643,190.850006
28-05-2018,190,192.550003,189.149994,183.509338,765866,191.600006
29-05-2018,191,192.350006,186.800003,179.678238,381044,187.600006
30-05-2018,186.850006,190.699997,185.550003,179.199341,261532,187.100006
31-05-2018,187,190.899994,184.25,177.666916,293797,185.5
01-06-2018,184.899994,189.300003,183,180.875473,102131,188.850006
02-06-2018,187,189.350006,184.899994,178.672577,236494,186.550003
03-06-2018,187.100006,188.649994,185,179.29512,338916,187.199997
04-06-2018,188.399994,189.5,187,180.013443,211995,187.949997
05-06-2018,188.300003,188.949997,185.649994,180.205002,291294,188.149994
06-06-2018,188,192,186.149994,180.300797,607044,188.25
07-06-2018,188.5,189.199997,186,179.247238,383946,187.149994
08-06-2018,186.600006,188.5,182.5,175.368271,795336,183.100006
09-06-2018,183.399994,184.649994,182,175.272476,584035,183
10-06-2018,183.100006,184.300003,180.199997,173.404831,568630,181.050003
11-06-2018,181.050003,184,177.199997,170.914597,861829,178.449997
12-06-2018,179,184,178.300003,172.39917,1043669,180
13-06-2018,180.899994,180.899994,173.699997,167.897644,176628,175.300003
14-06-2018,175.300003,180.75,173,171.96817,219778,179.550003
15-06-2018,179,184.699997,179,174.841476,316143,182.550003
16-06-2018,183,183.75,180.199997,174.171051,84391,181.850006
17-06-2018,181.5,182.5,179.5,174.123169,836060,181.800003
18-06-2018,181,182.199997,179.800003,172.734406,1140119,180.350006
19-06-2018,180,182.050003,178.449997,172.111832,180355,179.699997
20-06-2018,179.449997,180.25,176.5,171.20195,70440,178.75
21-06-2018,179.949997,180.5,175.850006,171.154053,99023,178.699997
22-06-2018,179,179.5,174.949997,168.999069,963745,176.449997
23-06-2018,178.5,184.899994,176.350006,174.985153,150159,182.699997
24-06-2018,183.800003,184.600006,174.850006,171.728714,720418,179.300003
25-06-2018,179.449997,181.25,171.649994,167.658188,727727,175.050003
26-06-2018,175.100006,178.449997,166.649994,160.570663,1026504,167.649994
27-06-2018,167,169.800003,165.199997,160.618546,1215614,167.699997
28-06-2018,167.149994,178,167.149994,167.035614,1148399,174.399994
29-06-2018,174.5,176.449997,171,168.13707,104223,175.550003
30-06-2018,175.5,178.300003,173.25,169.908936,211551,177.399994
01-07-2018,176.350006,177.5,173,166.987762,391695,174.350006
02-07-2018,173,175.75,172,166.17363,321444,173.5
03-07-2018,174,180,173.899994,171.776611,360303,179.350006
04-07-2018,180,183.300003,176.949997,170.962509,560565,178.5
05-07-2018,177,184.800003,176.149994,175.176712,730759,182.899994
06-07-2018,181.100006,182.550003,175.300003,171.249832,578721,178.800003
07-07-2018,178.5,183.100006,177.699997,172.39917,312225,180
08-07-2018,180,183.800003,179.050003,173.787918,388854,181.449997
09-07-2018,178.050003,197.850006,178.050003,182.551575,754907,190.600006
10-07-2018,187.699997,187.699997,182.300003,175.990829,1873923,183.75
11-07-2018,183,183,178.300003,173.596375,229206,181.25
12-07-2018,181,182.949997,179,173.452713,117304,181.100006
13-07-2018,179.300003,189.800003,179.300003,178.385239,655301,186.25
14-07-2018,185.949997,189.5,183.649994,180.061356,905541,188
15-07-2018,186.399994,187,179.699997,173.404831,635130,181.050003
16-07-2018,180,184,176.5,169.956848,542702,177.449997
17-07-2018,176.300003,182.399994,176.300003,173.740051,1171785,181.399994
18-07-2018,182.100006,184.5,180,173.548492,230567,181.199997
19-07-2018,182,182.449997,180.100006,174.218918,122612,181.899994
20-07-2018,182,183.350006,179.949997,173.261139,456800,180.899994
21-07-2018,180.850006,181.5,179.899994,173.404831,281444,181.050003
22-07-2018,180.050003,183,179.050003,172.734406,2360928,180.350006
23-07-2018,181.25,181.25,176,170.723053,961622,178.25
24-07-2018,179.699997,182.800003,177,172.351273,654178,179.949997
25-07-2018,179.850006,181.800003,176.25,172.542816,648576,180.149994
26-07-2018,181,181,176.800003,169.861069,74770,177.350006
27-07-2018,178,180,176.100006,171.585052,70758,179.149994
28-07-2018,179.100006,179.350006,175.649994,169.57373,137089,177.050003
29-07-2018,176.5,180.199997,174.399994,172.111832,170036,179.699997
30-07-2018,181.25,182.800003,178.5,172.351273,879419,179.949997
31-07-2018,180.050003,180.550003,178.600006,171.872391,581485,179.449997
01-08-2018,179,180.800003,177.649994,171.824493,209700,179.399994
02-08-2018,179.899994,182.800003,178.850006,173.835815,471108,181.5
03-08-2018,180.399994,182.5,178,174.075256,124405,181.75
04-08-2018,181.399994,182.800003,179,172.494949,192437,180.100006
05-08-2018,181,186.199997,178.550003,177.666916,285246,185.5
06-08-2018,186,189,183.449997,178.864136,193690,186.75
07-08-2018,186,188,184.75,177.283798,1060120,185.100006
08-08-2018,184.149994,187.899994,183.5,177.283798,220963,185.100006
09-08-2018,186,186.800003,185,178.193695,559558,186.050003
10-08-2018,186.949997,193.399994,185,182.12056,410580,190.149994
11-08-2018,192.699997,196.850006,186.5,185.855896,337078,194.050003
12-08-2018,196,198.050003,191.199997,185.999542,304229,194.199997
13-08-2018,195.949997,199.399994,193.5,188.393951,328163,196.699997
14-08-2018,194.5,198.699997,193.949997,186.622116,109320,194.850006
15-08-2018,190,200.899994,189.600006,189.639069,1421935,198
16-08-2018,199.449997,199.449997,194.75,190.070084,143141,198.449997
17-08-2018,198.449997,200.699997,195.699997,190.357407,1550818,198.75
18-08-2018,199.449997,201.800003,196.350006,191.554626,223745,200
19-08-2018,200,200.949997,199,191.650406,208485,200.100006
20-08-2018,200.100006,202.5,198.350006,192.416611,273120,200.899994
21-08-2018,201,207,200.100006,194.236389,269438,202.800003
22-08-2018,203.699997,203.800003,199.550003,191.841965,148112,200.300003
23-08-2018,201.800003,202.199997,195.649994,191.985626,202255,200.449997
24-08-2018,200,201.800003,197,192.320847,88969,200.800003
25-08-2018,199.800003,202.300003,196.5,192.177185,97819,200.649994
26-08-2018,198.100006,201,194.25,188.537659,397244,196.850006
27-08-2018,196.300003,197.899994,193.600006,186.765762,255862,195
28-08-2018,195.649994,195.75,191.25,183.796661,137612,191.899994
29-08-2018,192.050003,193.649994,188.100006,181.498016,161838,189.5
30-08-2018,190,190.899994,189.199997,181.737457,106511,189.75
31-08-2018,188.199997,190,186.100006,180.157135,88760,188.100006
01-09-2018,187.100006,189.050003,184,177.235916,714055,185.050003
02-09-2018,187.300003,187.300003,180.149994,176.757034,338670,184.550003
03-09-2018,184.5,186.300003,183.100006,176.517578,430498,184.300003
04-09-2018,184.300003,194.899994,184.300003,184.562881,438471,192.699997
05-09-2018,194.899994,196.25,188.5,184.371323,258376,192.5
06-09-2018,190.199997,194.800003,189.100006,183.700882,917925,191.800003
07-09-2018,193.5,193.5,182.100006,178.145798,1369477,186
08-09-2018,186.199997,189.050003,182.5,177.523254,458166,185.350006
09-09-2018,184.5,198.300003,184.5,187.148865,434540,195.399994
10-09-2018,194.350006,194.350006,189.399994,183.030441,77650,191.100006
11-09-2018,191,194.300003,185.300003,178.193695,184458,186.050003
12-09-2018,185.199997,189,183,175.703476,474319,183.449997
13-09-2018,183.449997,184.300003,176.600006,171.728714,251233,179.300003
14-09-2018,179,185.050003,179,176.278152,111134,184.050003
15-09-2018,183.199997,183.199997,178,172.063934,932361,179.649994
16-09-2018,179.649994,182.949997,178.899994,172.39917,237361,180
17-09-2018,179.850006,179.850006,175.199997,173.027832,289553,178.899994
18-09-2018,178.149994,184,172.699997,173.704849,455553,179.600006
19-09-2018,180,181.600006,173.899994,172.59259,461576,178.449997
20-09-2018,177,184,174.300003,175.881012,1180079,181.850006
21-09-2018,181.850006,185.800003,180.149994,178.39566,181159,184.449997
22-09-2018,184,185,178.5,175.252319,1047442,181.199997
23-09-2018,190.5,192.699997,156.449997,168.723892,7143359,174.449997
24-09-2018,175.850006,182.699997,172.100006,175.784286,460606,181.75
25-09-2018,180.100006,182.899994,178.100006,175.977722,536607,181.949997
26-09-2018,180,183.75,175.5,175.349075,872725,181.300003
27-09-2018,181.600006,181.600006,173.199997,170.513184,373732,176.300003
28-09-2018,175.899994,178.25,168.699997,167.466553,762682,173.149994
29-09-2018,173.199997,174.5,170.100006,167.321487,817293,173
30-09-2018,171.25,174.199997,171.25,167.853439,1744758,173.550003
01-10-2018,169.75,173,168.149994,164.95192,343636,170.550003
02-10-2018,171.899994,173.75,169.75,165.387131,191078,171
03-10-2018,171,174,170.25,165.532196,211710,171.149994
04-10-2018,171.399994,172.199997,165.199997,162.437256,720849,167.949997
05-10-2018,169,171.800003,164.449997,162.050369,826512,167.550003
06-10-2018,166,168.350006,164.300003,162.147095,334042,167.649994
07-10-2018,165.5,169.649994,165.5,162.533966,86554,168.050003
08-10-2018,168,169.699997,163,161.518448,360772,167
09-10-2018,166.699997,169,162,162.002029,484918,167.5
10-10-2018,165.050003,170.300003,161.199997,161.615158,280520,167.100006
11-10-2018,167.100006,170.300003,163.350006,161.953659,275741,167.449997
12-10-2018,169,172.800003,163.899994,165.532196,405392,171.149994
13-10-2018,171.199997,176.199997,169.100006,169.739426,124955,175.5
14-10-2018,177,181,172.800003,173.124542,167518,179
15-10-2018,178.100006,182.600006,177.699997,174.091721,747524,180
16-10-2018,182.600006,183.600006,180.550003,175.977722,286311,181.949997
17-10-2018,187,187.949997,180.5,176.074432,779582,182.050003
18-10-2018,183.5,185.300003,182.100006,178.25058,289593,184.300003
19-10-2018,184.949997,186,184.5,178.830872,18855,184.899994
20-10-2018,185,190.949997,184.25,182.55452,651700,188.75
21-10-2018,189.699997,189.699997,183.5,179.169403,288056,185.25
22-10-2018,185.300003,185.550003,179.699997,174.913834,149336,180.850006
23-10-2018,181.699997,187.699997,177.649994,176.026077,781852,182
24-10-2018,184.949997,185.800003,180.149994,175.590851,112412,181.550003
25-10-2018,181.899994,182.649994,178.5,173.076187,194235,178.949997
26-10-2018,179,182.149994,178.100006,175.881012,254227,181.850006
27-10-2018,180.100006,184,179.899994,176.074432,148048,182.050003
28-10-2018,182.649994,183.199997,177.199997,176.461304,192116,182.449997
29-10-2018,183.449997,183.449997,177.25,172.447525,86134,178.300003
30-10-2018,177.600006,182.149994,177.600006,173.269623,185985,179.149994
31-10-2018,178.699997,182.5,178.050003,174.333527,133043,180.25
01-11-2018,181.649994,189.949997,179.149994,181.829147,1316551,188
02-11-2018,188.199997,190,186.300003,182.119308,422565,188.300003
03-11-2018,189,189,184.25,181.007019,114886,187.149994
04-11-2018,189.5,189.5,184.75,181.780746,323717,187.949997
05-11-2018,188.449997,188.699997,185.25,179.943146,242977,186.050003
06-11-2018,185,187.949997,184.949997,180.088226,258805,186.199997
07-11-2018,186,186,181.449997,177.331772,387641,183.350006
08-11-2018,183.399994,184.300003,180.699997,175.977722,213451,181.949997
09-11-2018,182.5,182.5,175.25,171.722137,140598,177.550003
10-11-2018,178.699997,180.25,173.699997,172.640961,185817,178.5
11-11-2018,178.649994,181.149994,175.449997,171.963928,291260,177.800003
12-11-2018,177.050003,181.800003,177.050003,173.704849,302840,179.600006
13-11-2018,180.699997,180.699997,176.5,171.190186,71988,177
14-11-2018,178.699997,178.699997,174.350006,171.673767,300118,177.5
15-11-2018,177.649994,178.699997,175.800003,170.706589,222938,176.5
16-11-2018,175.850006,179.25,175.649994,172.39917,121882,178.25
17-11-2018,177.800003,180.5,176.25,172.882751,465875,178.75
18-11-2018,177.75,179.699997,175.5,171.867218,597952,177.699997
19-11-2018,177.699997,177.699997,175.100006,169.884491,40186,175.649994
20-11-2018,175.300003,176.050003,173.800003,169.110779,69383,174.850006
21-11-2018,174.550003,177.300003,172.850006,170.561539,159943,176.350006
22-11-2018,175.600006,177.899994,173.699997,169.014053,271548,174.75
23-11-2018,175.5,177.199997,174.199997,170.077957,204232,175.850006
24-11-2018,176,176,174.5,169.642715,35780,175.399994
25-11-2018,175,176.399994,174.100006,170.271378,1386895,176.050003
26-11-2018,175.899994,176.300003,169.300003,164.855179,2154136,170.449997
27-11-2018,171.050003,171.050003,167.5,164.419952,258147,170
28-11-2018,171,178.699997,170,169.304199,303805,175.050003
29-11-2018,174.699997,175.050003,169.050003,164.806839,401447,170.399994
30-11-2018,171.899994,171.899994,168.449997,164.565033,1040947,170.149994
01-12-2018,171,172.5,168.600006,164.468323,740826,170.050003
02-12-2018,170.300003,171.949997,169.149994,165.774002,71584,171.399994
03-12-2018,172.699997,174.149994,168.550003,164.468323,128198,170.050003
04-12-2018,171.449997,172.75,169.300003,164.274902,53011,169.850006
05-12-2018,170.949997,180.800003,169.199997,172.060638,441968,177.899994
06-12-2018,176.050003,179.300003,174,171.915573,249543,177.75
07-12-2018,178,187.300003,177.75,176.461304,1203399,182.449997
08-12-2018,183.699997,183.699997,174.199997,171.818863,676877,177.649994
09-12-2018,176.75,180.5,176.75,173.463058,103792,179.350006
10-12-2018,180,180.699997,178.5,174.091721,107116,180
11-12-2018,181.300003,181.300003,178,173.801575,293814,179.699997
12-12-2018,178.699997,182.899994,178.699997,175.349075,236507,181.300003
13-12-2018,180.699997,181.699997,176.050003,173.076187,202423,178.949997
14-12-2018,178.899994,178.899994,174.550003,171.045135,494088,176.850006
15-12-2018,176.899994,179,174.300003,172.109024,387821,177.949997
16-12-2018,176.800003,178.050003,173.899994,170.271378,140721,176.050003
17-12-2018,176.699997,180.050003,173.25,171.625427,179429,177.449997
18-12-2018,177.699997,177.800003,169.699997,165.290405,646728,170.899994
19-12-2018,171.649994,171.649994,167.649994,164.710129,694843,170.300003
20-12-2018,170,170.050003,167.550003,163.404419,64070,168.949997
21-12-2018,167.800003,171.75,167.600006,163.936386,88665,169.5
22-12-2018,166.399994,169,161.699997,161.373367,602840,166.850006
23-12-2018,165,167.75,163.050003,160.69632,416827,166.149994
24-12-2018,164.199997,167,162.300003,159.632446,827135,165.050003
25-12-2018,162.899994,163,156.649994,154.264618,363561,159.5
26-12-2018,160.449997,161.350006,155.199997,154.748199,357666,160
27-12-2018,160.050003,160.300003,152,149.428741,305059,154.5
28-12-2018,152.550003,156.949997,152.550003,149.718887,127188,154.800003
29-12-2018,153.550003,155.350006,151.300003,147.446014,265086,152.449997
30-12-2018,151.699997,154.75,148.649994,148.171402,346938,153.199997
31-12-2018,151,159.850006,149.600006,153.394165,426014,158.600006
01-01-2019,159.949997,163.149994,155.199997,153.49086,754241,158.699997
02-01-2019,157,161,153.699997,154.79657,232271,160.050003
03-01-2019,160.050003,161.800003,155.5,152.813828,284584,158
04-01-2019,157.199997,158.800003,156,152.088455,198465,157.25
05-01-2019,158.050003,160.899994,157.600006,153.926086,264674,159.149994
06-01-2019,159.149994,165.399994,159,158.810349,252733,164.199997
07-01-2019,162.649994,173,162.100006,165.242065,2430001,170.850006
08-01-2019,173.449997,173.550003,170,165.242065,167935,170.850006
09-01-2019,171.899994,171.899994,167.5,164.178162,157569,169.75
10-01-2019,170.850006,174.550003,168.25,167.273148,305808,172.949997
11-01-2019,172.649994,182,172.649994,174.623672,282525,180.550003
12-01-2019,179.699997,185.899994,178,173.75322,859225,179.649994
13-01-2019,178.699997,182.5,178.699997,174.575317,3555668,180.5
14-01-2019,182.699997,184.600006,179.300003,175.54248,249587,181.5
15-01-2019,182.649994,182.649994,177.5,174.285172,1926024,180.199997
16-01-2019,180.5,183.699997,176.149994,174.430237,236923,180.350006
17-01-2019,182,182,176.699997,173.317978,178246,179.199997
18-01-2019,178,179.5,177.199997,172.060638,115684,177.899994
19-01-2019,175.149994,179,174.850006,171.963928,106660,177.800003
20-01-2019,178.899994,179.550003,174.050003,173.172913,336542,179.050003
21-01-2019,180,181,175.600006,172.205719,598652,178.050003
22-01-2019,177.300003,186.949997,176,179.072678,1822559,185.149994
23-01-2019,191.050003,194,183.399994,178.29895,314484,184.350006
24-01-2019,184.449997,185.5,177.75,173.559784,732131,179.449997
25-01-2019,178.050003,179.350006,176.300003,172.254105,310962,178.100006
26-01-2019,177.050003,177.5,172.449997,170.706589,561222,176.5
27-01-2019,176.949997,179.899994,175.050003,172.931107,128126,178.800003
28-01-2019,178,181.199997,176.399994,172.302429,176680,178.149994
29-01-2019,178.600006,181.600006,178,174.043381,162536,179.949997
30-01-2019,179.5,182.399994,178.100006,175.639206,180518,181.600006
31-01-2019,182,183.550003,181.699997,176.993256,251821,183
01-02-2019,184.550003,184.550003,182.449997,177.331772,90582,183.350006
02-02-2019,182,185.600006,182,178.39566,88489,184.449997
03-02-2019,184.449997,189.899994,184.449997,182.893036,275626,189.100006
04-02-2019,187.449997,190.75,184.800003,183.715118,386520,189.949997
05-02-2019,186,191.5,186,183.570053,113140,189.800003
06-02-2019,189.800003,191.75,188.899994,183.763489,217212,190
07-02-2019,188,190.449997,188,183.666763,510088,189.899994
08-02-2019,191.800003,193.300003,189.649994,185.069168,397667,191.350006
09-02-2019,190,196.899994,189.550003,189.518173,496903,195.949997
10-02-2019,197.5,200.800003,194.050003,193.338516,2027910,199.899994
11-02-2019,199.699997,199.699997,195.5,191.54924,181323,198.050003
12-02-2019,197.550003,197.949997,188.050003,183.715118,874497,189.949997
13-02-2019,188,189.899994,181.300003,179.266113,787805,185.350006
14-02-2019,183.300003,186.699997,178.050003,176.267868,321996,182.25
15-02-2019,182.300003,184.699997,172.699997,169.110779,1490366,174.850006
16-02-2019,174.850006,176,168.100006,169.062408,343714,174.800003
17-02-2019,172.199997,180.899994,172.199997,169.400909,1344462,175.149994
18-02-2019,175.899994,176.600006,172.300003,169.400909,327449,175.149994
19-02-2019,173.399994,177.25,169.050003,170.851685,269466,176.649994
20-02-2019,177.899994,177.899994,174,169.304199,784138,175.050003
21-02-2019,173.5,181,173,174.236771,263604,180.149994
22-02-2019,179.199997,182.800003,175.649994,175.687561,150831,181.649994
23-02-2019,183.25,191.300003,179.050003,182.119308,337497,188.300003
24-02-2019,187.25,188,182.300003,180.475098,481022,186.600006
25-02-2019,188,189.800003,185,182.070923,479546,188.25
26-02-2019,190,190.850006,185,182.506149,151121,188.699997
27-02-2019,190,196.199997,185.649994,188.986221,635791,195.399994
28-02-2019,195.149994,199.649994,191.25,192.226288,233618,198.75
01-03-2019,199.75,199.75,191.699997,189.373108,346589,195.800003
02-03-2019,195.949997,195.949997,190,184.779007,120996,191.050003
03-03-2019,189.949997,193.449997,187.699997,185.310959,164802,191.600006
04-03-2019,189.899994,195.100006,189.75,187.148605,246703,193.5
